Motif_ID	DBID.1	GeneID	GeneName	Family_Name	Motif_Type
26208	M03865_2.00	CG9876_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26209	M03866_2.00	CG9876_2	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26210	M03144_2.00	BARX1_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26211	M03868_2.00	CG9876_4	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26212	M03871_2.00	exex_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26213	M03872_2.00	pb_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26214	M3809_1.02	V$RAX_04	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26215	M3853_1.02	V$S8_01	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26216	M03875_2.00	CG2808_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26217	M03876_2.00	CG5369_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26218	M02230_2.00	pTH5930	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26219	M02231_2.00	pTH5666	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26220	M02232_2.00	pTH6291	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26221	M08572_2.00	YDL106C_505	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26222	M0928_1.02	Alx3_3418	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26223	M03180_2.00	EN1_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26224	M0954_1.02	Rax_3443	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26225	M0959_1.02	Prrx1_3442	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26226	M05026_2.00	DLX2_eDBD_HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26227	M09158_2.00	EVX2_HUMAN.H11MO.0.A	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26228	M09160_2.00	ALX1_HUMAN.H11MO.0.B	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26229	M03186_2.00	MSX1_3	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26230	M03102_2.00	EVX1_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26231	M06329_2.00	Ind_Cell_FBgn0025776	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26232	M00486_2.00	Prrx2_3072	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26233	M05260_2.00	PRRX2_eDBD_Methyl-HT-SELEX_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26234	M06332_2.00	Lim1_Cell_FBgn0026411	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26235	M06333_2.00	Lim1_SOLEXA_FBgn0026411	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26236	M06337_2.00	CG11294_Cell_FBgn0030058	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26237	M06338_2.00	CG11294_SOLEXA_FBgn0030058	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26238	M03200_2.00	PRRX2_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26239	M5714_1.02	PHOX2A_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26240	M03202_2.00	GBX2_2	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26241	M03203_2.00	GBX2_3	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26242	M5754_1.02	PRRX1_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26243	M03124_2.00	VSX2_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26244	M03126_2.00	HOXB3_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26245	M03127_2.00	MSX2_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26246	M10772_2.00	V$SHOX2_05	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26247	M03137_2.00	ESX1_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26248	M10774_2.00	V$PRRXL1_01	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26249	M10775_2.00	V$ARX_05	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26250	M04986_2.00	EVX1_eDBD_Methyl-HT-SELEX_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26251	M10777_2.00	V$PROP1_01	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26252	M5982_1.02	Alx1_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26253	M5983_1.02	Alx1_2	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26254	M5984_1.02	Alx4_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26255	M5986_1.02	Arx_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26256	M6065_1.02	Prrx2_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26257	M6107_1.02	Uncx_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26258	M4806_1.02	CG11294_Cell_FBgn0030058	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26259	M06552_2.00	MA0181.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26260	M06553_2.00	MA0180.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26261	M07485_2.00	MA0356.1	KH2013:KH.L119.26	ARX	Homeodomain	PBM, CSA and or DIP-chip
26262	M0927_1.02	Phox2b_3948	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26263	M09136_2.00	LHX2_HUMAN.H11MO.0.A	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26264	M0943_1.02	Otp_3496	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26265	M05010_2.00	PHOX2B_FL_HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26266	M05011_2.00	PHOX2B_FL_Methyl-HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26267	M06321_2.00	Pph13_Cell_FBgn0023489	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26268	M06322_2.00	Pph13_SOLEXA_FBgn0023489	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26269	M09169_2.00	LHX2_MOUSE.H11MO.0.A	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26270	M06326_2.00	PhdP_SOLEXA_FBgn0025334	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26271	M00260_2.00	ARX_L343Q	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26272	M00261_2.00	ARX_P353L	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26273	M05037_2.00	VSX2_eDBD_Methyl-HT-SELEX_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26274	M05038_2.00	VSX2_eDBD_Methyl-HT-SELEX_2	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26275	M00264_2.00	ARX_REF	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26276	M05040_2.00	VSX2_FL_Methyl-HT-SELEX_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26277	M05041_2.00	VSX2_FL_Methyl-HT-SELEX_2	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26278	M05060_2.00	MSX2_eDBD_HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26279	M00268_2.00	VSX1_R166Q	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26280	M00269_2.00	VSX1_REF	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26281	M00278_2.00	PHOX2B_Q143R	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26282	M00279_2.00	PHOX2B_R100L	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26283	M04957_2.00	DLX5_FL_Methyl-HT-SELEX_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26284	M10767_2.00	V$S8_01	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26285	M10770_2.00	V$PMX1_01	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26286	M00285_2.00	VSX2_R200P	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26287	M10773_2.00	V$RAX_04	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26288	M05089_2.00	ESX1_FL_HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26289	M05090_2.00	ESX1_FL_Methyl-HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26290	M00289_2.00	MSX2_R172H	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26291	M00290_2.00	MSX2_REF	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26292	M00291_2.00	ESX1_K193R	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26293	M05126_2.00	MNX1_eDBD_HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26294	M06218_2.00	Dll_SOLEXA_FBgn0000157	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26295	M06229_2.00	Dr_Cell_FBgn0000492	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26296	M02200_2.00	pTH6156	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26297	M02221_2.00	pTH5791	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26298	M06547_2.00	MA0179.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26299	M4733_1.02	Al_SOLEXA_FBgn0000061	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26300	M04994_2.00	LHX6_FL_Methyl-HT-SELEX_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26301	M04995_2.00	LHX6_FL_Methyl-HT-SELEX_2	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26302	M04996_2.00	LHX6_FL_Methyl-HT-SELEX_3	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26303	M6108_1.02	Uncx_2	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26304	M05009_2.00	PHOX2B_eDBD_Methyl-HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26305	M05008_2.00	PHOX2B_eDBD_HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26306	M6440_1.02	PRRX2_f1	KH2013:KH.L119.26	ARX	Homeodomain	HocoMoco
26307	M0967_1.02	Shox2_2641	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26308	M0970_1.02	Dmbx1_2277	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26309	M06325_2.00	PhdP_Cell_FBgn0025334	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26310	M0972_1.02	Uncx4	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26311	M09172_2.00	DLX3_MOUSE.H11MO.0.C	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26312	M09173_2.00	EVX2_MOUSE.H11MO.0.A	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26313	M03107_2.00	LHX2_2	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26314	M03108_2.00	LHX6_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26315	M09181_2.00	BARX1_MOUSE.H11MO.0.C	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26316	M09187_2.00	LHX6_MOUSE.H11MO.0.C	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26317	M09188_2.00	LHX3_MOUSE.H11MO.0.C	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26318	M09192_2.00	PDX1_MOUSE.H11MO.0.B	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26319	M09194_2.00	NOBOX_MOUSE.H11MO.0.C	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26320	M09195_2.00	DLX5_MOUSE.H11MO.0.C	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26321	M09201_2.00	ALX1_MOUSE.H11MO.0.B	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26322	M09207_2.00	PRRX2_MOUSE.H11MO.0.C	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26323	M09210_2.00	PROP1_MOUSE.H11MO.0.C	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26324	M00283_2.00	VAX2_L139M	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26325	M2057_1.02	MA0250.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26326	M09566_2.00	mES-Hoxa2_Donaldson_et_al.	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26327	M2923_1.02	V$ALX4_01	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26328	M2964_1.02	V$ARX_05	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26329	M03138_2.00	ESX1_2	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26330	M03143_2.00	MNX1_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26331	M3763_1.02	V$PMX1_Q6	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26332	M03145_2.00	BARX1_2	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26333	M3797_1.02	V$PRRXL1_01	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26334	M3798_1.02	V$PRX2_Q2	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26335	M03220_2.00	ISX_3	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26336	M03224_2.00	LBX2_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26337	M3867_1.02	V$SHOX2_05	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26338	M4732_1.02	Al_Cell_FBgn0000061	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26339	M10786_2.00	I$EVE_Q6	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26340	M0884_1.02	pTH6636	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26341	M0900_1.02	pTH5805	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26342	M0923_1.02	Phox2a_3947	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26343	M06385_2.00	CG33980_SOLEXA_FBgn0053980	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26344	M6141_1.02	ALX1_si	KH2013:KH.L119.26	ARX	Homeodomain	HocoMoco
26345	M03241_2.00	NOTO_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26346	M03251_2.00	Hoxa2_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26347	M03256_2.00	Msx3_2	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26348	M05027_2.00	DLX2_eDBD_Methyl-HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26349	M0971_1.02	Pax7_3783	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26350	M00056_2.00	PHO2_2074	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26351	M00172_2.00	Hoxa3_2783	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26352	M03182_2.00	EN1_3	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26353	M06330_2.00	Odsh_Cell_FBgn0026058	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26354	M06331_2.00	Odsh_SOLEXA_FBgn0026058	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26355	M02113_2.00	pTH6569	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26356	M05039_2.00	VSX2_FL_HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26357	M02115_2.00	pTH6436	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26358	M02116_2.00	pTH6478	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26359	M06339_2.00	CG11085_Cell_FBgn0030408	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26360	M03201_2.00	GBX2_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26361	M06350_2.00	CG9876_Cell_FBgn0034821	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26362	M06351_2.00	CG9876_SOLEXA_FBgn0034821	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26363	M06352_2.00	CG4328_Cell_FBgn0036274	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26364	M09562_2.00	HFSC-Lhx2_GSE48068	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26365	M04958_2.00	DLX5_FL_Methyl-HT-SELEX_2	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26366	M5757_1.02	PRRX2_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26367	M5771_1.02	RAX_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26368	M5772_1.02	RAXL1_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26369	M5806_1.02	SHOX_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26370	M5807_1.02	SHOX2_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26371	M10776_2.00	V$PRX2_Q2	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26372	M5942_1.02	UNCX_2	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26373	M03218_2.00	ISX_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26374	M03219_2.00	ISX_2	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26375	M02187_2.00	pTH5492	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26376	M02190_2.00	pTH6406	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26377	M03225_2.00	LBX2_2	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26378	M6082_1.02	Shox2_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26379	M06217_2.00	Dll_Cell_FBgn0000157	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26380	M03227_2.00	GSX2_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26381	M03231_2.00	MIXL1_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26382	M03232_2.00	SHOX_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26383	M05301_2.00	PROP1_FL_HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26384	M03235_2.00	BSX_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26385	M06477_2.00	MA0208.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26386	M06478_2.00	MA0209.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26387	M03255_2.00	Msx3_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26388	M05309_2.00	ISX_FL_Methyl-HT-SELEX_2	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26389	M03257_2.00	Lhx4_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26390	M05028_2.00	DLX2_FL_HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26391	M05029_2.00	DLX2_FL_Methyl-HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26392	M05031_2.00	VAX2_FL_Methyl-HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26393	M05036_2.00	VSX2_eDBD_HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26394	M02112_2.00	pTH5506	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26395	M09180_2.00	VSX2_MOUSE.H11MO.0.C	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26396	M1020_1.02	Alx4_1744	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26397	M1083_1.02	pTH5474	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26398	M1902_1.02	MA0075.1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26399	M02118_2.00	pTH5479	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26400	M05061_2.00	MSX2_eDBD_Methyl-HT-SELEX_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26401	M05062_2.00	MSX2_eDBD_Methyl-HT-SELEX_2	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26402	M05063_2.00	LHX4_eDBD_HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26403	M05064_2.00	LHX4_eDBD_Methyl-HT-SELEX_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26404	M03204_2.00	SHOX2_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26405	M00281_2.00	PHOX2B_R141Q	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26406	M00284_2.00	VAX2_REF	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26407	M05087_2.00	ESX1_eDBD_HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26408	M00286_2.00	VSX2_R200Q	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26409	M02170_2.00	pTH5672	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26410	M05411_2.00	LHX1_eDBD_Methyl-HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26411	M05101_2.00	HOXD3_FL_HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26412	M05102_2.00	HOXD3_FL_Methyl-HT-SELEX_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26413	M05103_2.00	HOXD3_FL_Methyl-HT-SELEX_2	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26414	M02186_2.00	pTH6104	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26415	M05296_2.00	EVX2_eDBD_Methyl-HT-SELEX_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26416	M05297_2.00	EVX2_eDBD_Methyl-HT-SELEX_2	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26417	M06215_2.00	ap_FlyReg_FBgn0000099	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26418	M03798_2.00	slou_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26419	M03226_2.00	CART1_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26420	M06546_2.00	MA0178.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26421	M06539_2.00	MA0177.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26422	M06384_2.00	CG33980_SOLEXA_2_10_FBgn0053980	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26423	M05328_2.00	ALX1_FL_Methyl-HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26424	M05302_2.00	PROP1_FL_Methyl-HT-SELEX_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26425	M05330_2.00	GSX2_eDBD_Methyl-HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26426	M05303_2.00	PROP1_FL_Methyl-HT-SELEX_2	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26427	M03254_2.00	Dlx2_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26428	M06483_2.00	MA0214.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26429	M06484_2.00	MA0219.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26430	M06485_2.00	MA0220.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26431	M06486_2.00	MA0221.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26432	M1000_1.02	Arx_1738	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26433	M1004_1.02	Cart1_0997	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26434	M09174_2.00	EVX1_MOUSE.H11MO.0.C	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26435	M05327_2.00	ALX1_FL_HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26436	M10765_2.00	V$MIXL1_03	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26437	M02114_2.00	pTH5673	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26438	M09676_2.00	ems	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26439	M1981_1.02	MA0172.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26440	M1993_1.02	MA0184.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26441	M2009_1.02	MA0200.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26442	M2011_1.02	MA0202.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26443	M2017_1.02	MA0208.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26444	M2034_1.02	MA0226.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26445	M2044_1.02	MA0236.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26446	M2048_1.02	MA0240.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26447	M10747_2.00	V$MIXL1_02	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26448	M2260_1.02	MA0457.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26449	M06538_2.00	MA0182.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26450	M3016_1.02	V$CART1_01	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26451	M03269_2.00	Arx_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26452	M3762_1.02	V$PMX1_01	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26453	M09678_2.00	eve	KH2013:KH.L119.26	ARX	Homeodomain	Misc
26454	M3796_1.02	V$PRRX2_05	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26455	M06212_2.00	Al_Cell_FBgn0000061	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26456	M06213_2.00	Al_SOLEXA_FBgn0000061	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26457	M05298_2.00	PROP1_eDBD_HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26458	M05299_2.00	PROP1_eDBD_Methyl-HT-SELEX_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26459	M06216_2.00	Ap_SOLEXA_FBgn0000099	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26460	M06382_2.00	CG33980_Cell_FBgn0053980	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26461	M06383_2.00	CG33980_SOLEXA_2_0_FBgn0053980	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26462	M1005_1.02	Cart1_1275	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26463	M1019_1.02	Prrx2_3072	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26464	M10766_2.00	V$OG2_01	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
26465	M05329_2.00	GSX2_eDBD_HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26466	M05359_2.00	MIXL1_FL_HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26467	M06479_2.00	MA0187.1	KH2013:KH.L119.26	ARX	Homeodomain	B1H
26468	M6439_1.02	PRRX1_f1	KH2013:KH.L119.26	ARX	Homeodomain	HocoMoco
26469	M05307_2.00	ISX_FL_HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26470	M05308_2.00	ISX_FL_Methyl-HT-SELEX_1	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26471	M02084_2.00	pTH6448	KH2013:KH.L119.26	ARX	Homeodomain	PBM
26472	M05030_2.00	VAX2_FL_HT-SELEX	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26473	M05325_2.00	LBX2_eDBD_Methyl-HT-SELEX_2	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26474	M05326_2.00	LBX2_eDBD_Methyl-HT-SELEX_3	KH2013:KH.L119.26	ARX	Homeodomain	SELEX
26475	M10764_2.00	V$VAX1_04	KH2013:KH.L119.26	ARX	Homeodomain	Transfac
